iso3,location_name,region_name,year,number_suicides_2021,crude_suicide_rate_2021,age_standardized_suicide_rate_2021,data_quality,income_group,age_name,gbd_addiction_death_rate_both,gbd_addiction_death_rate_female,gbd_addiction_death_rate_male,gbd_depression_dalys_rate_both,gbd_selfharm_death_rate_female,gbd_selfharm_death_rate_male,gbd_year
CHE,Switzerland,European Region,2021,1221,14.0,9.9,High,HI,<20 years,4.68862254075714,2.267051216441834,7.137921201088719,635.894220694341,1.258337753383829,1.976649361824124,2023
TJK,Tajikistan,European Region,2021,242,2.4,3.1,Low,LMI,20-24 years,1.943168816068096,1.1534181206394627,2.734481193840049,767.063098309753,4.239839913212752,5.624902985670745,2023
TJK,Tajikistan,European Region,2021,242,2.4,3.1,Low,LMI,25+ years,1.943168816068096,1.1534181206394627,2.734481193840049,831.548850748326,4.1784098654501385,11.702110865542114,2023
TJK,Tajikistan,European Region,2021,242,2.4,3.1,Low,LMI,<20 years,1.943168816068096,1.1534181206394627,2.734481193840049,224.82301932841187,1.003719354646288,1.0132551915258807,2023
TUR,Türkiye,European Region,2021,2332,2.7,2.6,Medium,UMI,20-24 years,0.9519594093986836,0.195913740101546,1.7374798297915792,1225.6516820146069,3.3249641499029794,10.65681497074061,2023
TUR,Türkiye,European Region,2021,2332,2.7,2.6,Medium,UMI,25+ years,0.9519594093986836,0.195913740101546,1.7374798297915792,1183.135854758652,2.0679539109499947,8.843152970747278,2023
TUR,Türkiye,European Region,2021,2332,2.7,2.6,Medium,UMI,<20 years,0.9519594093986836,0.195913740101546,1.7374798297915792,469.63773590062215,1.3298515762020688,1.972043188109265,2023
TKM,Turkmenistan,European Region,2021,484,6.8,7.5,Very low,UMI,20-24 years,4.309018196857559,2.121778506687497,6.516290014831616,704.6475362831322,9.760273996653542,19.97200275084511,2023
TKM,Turkmenistan,European Region,2021,484,6.8,7.5,Very low,UMI,25+ years,4.309018196857559,2.121778506687497,6.516290014831616,776.955080652281,6.135500621702242,19.40124437510172,2023
TKM,Turkmenistan,European Region,2021,484,6.8,7.5,Very low,UMI,<20 years,4.309018196857559,2.121778506687497,6.516290014831616,221.04305496696145,2.249934255636112,2.59228766849145,2023
UKR,Ukraine,European Region,2021,9397,21.2,17.0,Medium,UMI,20-24 years,10.304119035729498,3.2583541336627415,18.121652187662537,1242.0278253880044,4.74934484591859,29.36140536681804,2023
UKR,Ukraine,European Region,2021,9397,21.2,17.0,Medium,UMI,25+ years,10.304119035729498,3.2583541336627415,18.121652187662537,1316.2171992225828,8.662027357394367,47.11714169342896,2023
UKR,Ukraine,European Region,2021,9397,21.2,17.0,Medium,UMI,<20 years,10.304119035729498,3.2583541336627415,18.121652187662537,490.6181450534121,1.564371009449331,4.997149935817322,2023
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2021,6461,9.5,8.8,High,HI,20-24 years,9.08750058845848,5.1434532422843695,13.226854364764453,2277.5399629126086,4.84567689309067,15.382303716225078,2023
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2021,6461,9.5,8.8,High,HI,25+ years,9.08750058845848,5.1434532422843695,13.226854364764453,1376.506535084671,5.865467143994167,18.424334550792786,2023
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2021,6461,9.5,8.8,High,HI,<20 years,9.08750058845848,5.1434532422843695,13.226854364764453,881.2573328518146,0.7326550604486364,2.022197598172378,2023
UZB,Uzbekistan,European Region,2021,2857,8.3,9.1,Medium,LMI,20-24 years,1.2245774132901222,0.6934501119343524,1.808615773153844,691.1587499953886,14.681109626879127,15.611182492296104,2023
UZB,Uzbekistan,European Region,2021,2857,8.3,9.1,Medium,LMI,25+ years,1.2245774132901222,0.6934501119343524,1.808615773153844,761.8748936827129,5.268526976258712,16.661284126321707,2023
UZB,Uzbekistan,European Region,2021,2857,8.3,9.1,Medium,LMI,<20 years,1.2245774132901222,0.6934501119343524,1.808615773153844,199.55433918195445,4.349443285669034,3.871444414807207,2023
BGD,Bangladesh,South-East Asia Region,2021,4714,2.8,2.9,Very low,LMI,20-24 years,3.017681522603465,2.5395947673588357,3.533019662028808,1262.7534756803336,6.327323765592264,8.861310734709521,2023
BGD,Bangladesh,South-East Asia Region,2021,4714,2.8,2.9,Very low,LMI,25+ years,3.017681522603465,2.5395947673588357,3.533019662028808,1246.6459299652286,3.538904726246278,8.011615176189467,2023
BGD,Bangladesh,South-East Asia Region,2021,4714,2.8,2.9,Very low,LMI,<20 years,3.017681522603465,2.5395947673588357,3.533019662028808,448.9138357737056,2.1480354982121823,2.170633932913883,2023
BTN,Bhutan,South-East Asia Region,2021,38,4.9,5.1,Very low,LMI,20-24 years,1.4367243110114694,0.5627360681410956,2.2399103302436125,737.4585580094781,5.487206263540722,10.957335675447869,2023
BTN,Bhutan,South-East Asia Region,2021,38,4.9,5.1,Very low,LMI,25+ years,1.4367243110114694,0.5627360681410956,2.2399103302436125,771.0554059269214,8.921817677676326,13.473643761343034,2023
BTN,Bhutan,South-East Asia Region,2021,38,4.9,5.1,Very low,LMI,<20 years,1.4367243110114694,0.5627360681410956,2.2399103302436125,273.17409881896305,1.6511233857033545,2.651211947009393,2023
PRK,Democratic People's Republic of Korea,South-East Asia Region,2021,2442,9.3,7.6,Very low,LI,20-24 years,1.731297108700455,0.6555422198026382,2.9293448911167217,713.793346494961,4.473510792469617,9.392126276345843,2023
PRK,Democratic People's Republic of Korea,South-East Asia Region,2021,2442,9.3,7.6,Very low,LI,25+ years,1.731297108700455,0.6555422198026382,2.9293448911167217,854.8215577510787,8.658848858923072,14.211074098868083,2023
PRK,Democratic People's Republic of Korea,South-East Asia Region,2021,2442,9.3,7.6,Very low,LI,<20 years,1.731297108700455,0.6555422198026382,2.9293448911167217,272.0518509112533,1.3004576231661258,2.119296706348961,2023
IND,India,South-East Asia Region,2021,177567,12.6,12.6,Very low,LMI,20-24 years,1.54664617988182,0.5970168387638644,2.503988929319002,856.1168938331497,20.0557673959403,20.504406107301428,2023
IND,India,South-East Asia Region,2021,177567,12.6,12.6,Very low,LMI,25+ years,1.54664617988182,0.5970168387638644,2.503988929319002,886.3597593738824,13.676425593339838,22.94259628775684,2023
IND,India,South-East Asia Region,2021,177567,12.6,12.6,Very low,LMI,<20 years,1.54664617988182,0.5970168387638644,2.503988929319002,302.37972602281485,5.694319337441484,3.950463379082183,2023
IDN,Indonesia,South-East Asia Region,2021,3333,1.2,1.3,Very low,UMI,20-24 years,0.3205074893363763,0.1723174155431761,0.4724963933923971,525.3832654275402,1.8904142847629857,3.641840751499381,2023
IDN,Indonesia,South-East Asia Region,2021,3333,1.2,1.3,Very low,UMI,25+ years,0.3205074893363763,0.1723174155431761,0.4724963933923971,539.5651001163624,1.5792184400288798,3.066499306282955,2023
IDN,Indonesia,South-East Asia Region,2021,3333,1.2,1.3,Very low,UMI,<20 years,0.3205074893363763,0.1723174155431761,0.4724963933923971,187.65355251654032,0.541124626967865,0.9177263080943732,2023
MDV,Maldives,South-East Asia Region,2021,8,1.5,2.0,Low,UMI,20-24 years,0.4960235421452092,0.1178169437147024,0.7758586819402742,565.2483845286087,0.628942485938118,4.152603010063574,2023
MDV,Maldives,South-East Asia Region,2021,8,1.5,2.0,Low,UMI,25+ years,0.4960235421452092,0.1178169437147024,0.7758586819402742,589.731412719796,0.6958811478542622,4.705267298925836,2023
MDV,Maldives,South-East Asia Region,2021,8,1.5,2.0,Low,UMI,<20 years,0.4960235421452092,0.1178169437147024,0.7758586819402742,229.99773233534225,0.2049791455556513,0.8487711631855727,2023
MMR,Myanmar,South-East Asia Region,2021,1545,2.9,2.9,Very low,LMI,20-24 years,17.444456066701743,0.2346217822805315,37.34140779335367,685.392678813084,4.407432506974968,9.20795705232274,2023
MMR,Myanmar,South-East Asia Region,2021,1545,2.9,2.9,Very low,LMI,25+ years,17.444456066701743,0.2346217822805315,37.34140779335367,703.7793041616198,2.538016677447135,14.359646196327716,2023
MMR,Myanmar,South-East Asia Region,2021,1545,2.9,2.9,Very low,LMI,<20 years,17.444456066701743,0.2346217822805315,37.34140779335367,245.14143825821185,0.6772686367677078,1.4458194764421786,2023
NPL,Nepal,South-East Asia Region,2021,2989,10.1,11.1,Very low,LMI,20-24 years,1.2131071437745091,0.3151120183205951,2.1989224528727345,729.2999464360761,23.268528530244613,32.46202520031149,2023
NPL,Nepal,South-East Asia Region,2021,2989,10.1,11.1,Very low,LMI,25+ years,1.2131071437745091,0.3151120183205951,2.1989224528727345,767.2355211440241,12.744267285500976,27.28643673465006,2023
NPL,Nepal,South-East Asia Region,2021,2989,10.1,11.1,Very low,LMI,<20 years,1.2131071437745091,0.3151120183205951,2.1989224528727345,245.7732056510434,6.473733239917516,5.7659109718128,2023
LKA,Sri Lanka,South-East Asia Region,2021,3347,14.7,14.0,Medium,LMI,20-24 years,1.614135149290958,0.4272882853926018,2.9589806682591515,625.7331347479803,8.143065134229833,21.44988461113913,2023
LKA,Sri Lanka,South-East Asia Region,2021,3347,14.7,14.0,Medium,LMI,25+ years,1.614135149290958,0.4272882853926018,2.9589806682591515,634.146045987188,7.382460738592761,35.51564564885195,2023
LKA,Sri Lanka,South-East Asia Region,2021,3347,14.7,14.0,Medium,LMI,<20 years,1.614135149290958,0.4272882853926018,2.9589806682591515,238.41526210075975,2.553190365493195,3.244887708135933,2023
THA,Thailand,South-East Asia Region,2021,11899,16.6,15.4,Low,UMI,20-24 years,2.2264535380257886,0.3860878613989451,4.251236069602496,470.38243399957474,3.3581330917222982,21.35778573439183,2023
THA,Thailand,South-East Asia Region,2021,11899,16.6,15.4,Low,UMI,25+ years,2.2264535380257886,0.3860878613989451,4.251236069602496,508.0962791532954,5.31604035158332,26.40534771637175,2023
THA,Thailand,South-East Asia Region,2021,11899,16.6,15.4,Low,UMI,<20 years,2.2264535380257886,0.3860878613989451,4.251236069602496,184.565750064192,1.062920306297751,3.467630859694282,2023
TLS,Timor-Leste,South-East Asia Region,2021,48,3.6,4.2,Very low,LMI,20-24 years,0.8901910151241794,0.2424465417356426,1.5184735564966028,615.8377849797314,4.797614195715101,8.96421266831927,2023
TLS,Timor-Leste,South-East Asia Region,2021,48,3.6,4.2,Very low,LMI,25+ years,0.8901910151241794,0.2424465417356426,1.5184735564966028,626.2393200802643,3.6107358499799167,9.105778504924851,2023
TLS,Timor-Leste,South-East Asia Region,2021,48,3.6,4.2,Very low,LMI,<20 years,0.8901910151241794,0.2424465417356426,1.5184735564966028,204.54749052025164,1.4301467023054175,1.4877966988755291,2023
AUS,Australia,Western Pacific Region,2021,3394,13.1,11.7,High,HI,20-24 years,5.821315313123618,3.2708199173482324,8.47252108622593,1026.7555401881175,7.874311410801543,20.816668423676266,2023
AUS,Australia,Western Pacific Region,2021,3394,13.1,11.7,High,HI,25+ years,5.821315313123618,3.2708199173482324,8.47252108622593,815.9642490076935,7.2012635297931,24.39490786420354,2023
AUS,Australia,Western Pacific Region,2021,3394,13.1,11.7,High,HI,<20 years,5.821315313123618,3.2708199173482324,8.47252108622593,493.60742433348133,1.5528437763036471,2.781118140046974,2023
BRN,Brunei Darussalam,Western Pacific Region,2021,14,3.0,2.8,High,HI,20-24 years,0.8902702408385352,0.4265874689360514,1.305599423065535,668.7185282072475,1.7202774252810746,6.068822477271354,2023
BRN,Brunei Darussalam,Western Pacific Region,2021,14,3.0,2.8,High,HI,25+ years,0.8902702408385352,0.4265874689360514,1.305599423065535,531.5707734972266,2.680983390584305,8.976084266988137,2023
BRN,Brunei Darussalam,Western Pacific Region,2021,14,3.0,2.8,High,HI,<20 years,0.8902702408385352,0.4265874689360514,1.305599423065535,429.3655706483461,0.3092230830048768,0.6231776927431355,2023
KHM,Cambodia,Western Pacific Region,2021,764,4.5,5.0,Very low,LMI,20-24 years,0.8499011206838005,0.1419752781895273,1.6517249794244824,610.1498597323038,3.053322129811238,6.863984392237196,2023
KHM,Cambodia,Western Pacific Region,2021,764,4.5,5.0,Very low,LMI,25+ years,0.8499011206838005,0.1419752781895273,1.6517249794244824,619.8430154315056,3.329350626764643,8.925697845347443,2023
KHM,Cambodia,Western Pacific Region,2021,764,4.5,5.0,Very low,LMI,<20 years,0.8499011206838005,0.1419752781895273,1.6517249794244824,207.56055694400865,0.6839618316991596,1.048934233526898,2023
CHN,China,Western Pacific Region,2021,127601,8.9,6.8,Very low,UMI,20-24 years,1.261334893215779,0.3063865669307931,2.1998998074378924,640.3104956124013,2.7965851818403835,4.922394977929969,2023
CHN,China,Western Pacific Region,2021,127601,8.9,6.8,Very low,UMI,25+ years,1.261334893215779,0.3063865669307931,2.1998998074378924,793.6426022326283,7.062135718565372,10.275236052497574,2023
CHN,China,Western Pacific Region,2021,127601,8.9,6.8,Very low,UMI,<20 years,1.261334893215779,0.3063865669307931,2.1998998074378924,230.66057260549485,0.9508877450928316,1.149252071263429,2023
FJI,Fiji,Western Pacific Region,2021,76,8.3,8.5,Low,UMI,20-24 years,0.2106976039206671,0.024420066530144,0.403975797921036,673.2203251152781,9.360925647268726,21.22767088325605,2023
FJI,Fiji,Western Pacific Region,2021,76,8.3,8.5,Low,UMI,25+ years,0.2106976039206671,0.024420066530144,0.403975797921036,675.8836363151637,5.7480208450381385,15.02841708351588,2023
FJI,Fiji,Western Pacific Region,2021,76,8.3,8.5,Low,UMI,<20 years,0.2106976039206671,0.024420066530144,0.403975797921036,224.84861400912905,3.1982518616904176,5.0350033696377965,2023
JPN,Japan,Western Pacific Region,2021,21904,17.4,14.7,High,HI,20-24 years,0.5291061736793815,0.2812758279847725,0.7986711956188864,783.4269232789726,15.516255854368014,29.20863181280776,2023
JPN,Japan,Western Pacific Region,2021,21904,17.4,14.7,High,HI,25+ years,0.5291061736793815,0.2812758279847725,0.7986711956188864,611.8092319164431,15.05080132178768,35.79079214198406,2023
JPN,Japan,Western Pacific Region,2021,21904,17.4,14.7,High,HI,<20 years,0.5291061736793815,0.2812758279847725,0.7986711956188864,461.4038202212351,3.1794104671535153,4.443822229505582,2023
KIR,Kiribati,Western Pacific Region,2021,22,17.5,18.7,Very low,LMI,20-24 years,4.955667046199144,0.5719494135609611,9.69921598382202,904.3862730430294,5.7578700180634215,45.77369016545467,2023
KIR,Kiribati,Western Pacific Region,2021,22,17.5,18.7,Very low,LMI,25+ years,4.955667046199144,0.5719494135609611,9.69921598382202,936.0785194945772,3.3283315033134797,28.139666353388353,2023
KIR,Kiribati,Western Pacific Region,2021,22,17.5,18.7,Very low,LMI,<20 years,4.955667046199144,0.5719494135609611,9.69921598382202,283.904232075256,2.4190979284247134,7.3254544121212035,2023
LAO,Lao People's Democratic Republic,Western Pacific Region,2021,341,4.6,5.0,Very low,LMI,20-24 years,1.4167400855299268,0.2818984482122892,2.561569383877004,558.144371929639,4.268101831599765,9.413715268621608,2023
LAO,Lao People's Democratic Republic,Western Pacific Region,2021,341,4.6,5.0,Very low,LMI,25+ years,1.4167400855299268,0.2818984482122892,2.561569383877004,578.4732338734179,3.351585198001061,9.8659504607704,2023
LAO,Lao People's Democratic Republic,Western Pacific Region,2021,341,4.6,5.0,Very low,LMI,<20 years,1.4167400855299268,0.2818984482122892,2.561569383877004,181.43010633704924,1.4276340534177667,1.621018350534754,2023
MYS,Malaysia,Western Pacific Region,2021,1938,5.7,5.6,Low,UMI,20-24 years,0.4567963322677891,0.2233192912674958,0.6726349835639833,952.6562487472668,1.067279947991072,3.929907632359204,2023
MYS,Malaysia,Western Pacific Region,2021,1938,5.7,5.6,Low,UMI,25+ years,0.4567963322677891,0.2233192912674958,0.6726349835639833,865.7255085688872,2.0795375239274945,8.046355363611134,2023
MYS,Malaysia,Western Pacific Region,2021,1938,5.7,5.6,Low,UMI,<20 years,0.4567963322677891,0.2233192912674958,0.6726349835639833,387.88920362938114,0.2938909175344897,0.7038332966888295,2023
FSM,Micronesia (Federated States of),Western Pacific Region,2021,22,19.8,20.8,Low,LMI,20-24 years,2.307218820770036,0.16145167027151902,4.493602578177145,750.5043409481586,4.0469296870796505,37.89835127949474,2023
FSM,Micronesia (Federated States of),Western Pacific Region,2021,22,19.8,20.8,Low,LMI,25+ years,2.307218820770036,0.16145167027151902,4.493602578177145,763.6923831339678,3.6066793623976774,31.35704891566981,2023
FSM,Micronesia (Federated States of),Western Pacific Region,2021,22,19.8,20.8,Low,LMI,<20 years,2.307218820770036,0.16145167027151902,4.493602578177145,277.31411588631835,1.975931226098021,6.9359859883982145,2023
MNG,Mongolia,Western Pacific Region,2021,618,18.5,19.8,High,UMI,20-24 years,25.308557323152144,7.932484537534952,44.88007609518454,669.8604046018991,4.497901872997669,30.834596046911187,2023
MNG,Mongolia,Western Pacific Region,2021,618,18.5,19.8,High,UMI,25+ years,25.308557323152144,7.932484537534952,44.88007609518454,741.7262408248171,3.905223336038431,42.58612264750255,2023
MNG,Mongolia,Western Pacific Region,2021,618,18.5,19.8,High,UMI,<20 years,25.308557323152144,7.932484537534952,44.88007609518454,187.6811888480968,1.5707611131972126,5.061038956100433,2023
NZL,New Zealand,Western Pacific Region,2021,609,11.9,11.1,High,HI,20-24 years,3.571728772059694,2.1939900365218805,4.9663637138849595,913.203192769014,11.42929776479074,28.578679824897083,2023
NZL,New Zealand,Western Pacific Region,2021,609,11.9,11.1,High,HI,25+ years,3.571728772059694,2.1939900365218805,4.9663637138849595,666.5326182532084,8.09562095496788,23.3893920242508,2023
NZL,New Zealand,Western Pacific Region,2021,609,11.9,11.1,High,HI,<20 years,3.571728772059694,2.1939900365218805,4.9663637138849595,452.203535428369,2.875965151200877,5.005425610769708,2023
PNG,Papua New Guinea,Western Pacific Region,2021,182,1.8,2.1,Very low,LMI,20-24 years,1.2919120205189114,0.0578810339433853,2.419590226828946,770.6168690305269,4.250244630312771,3.88524555110994,2023
PNG,Papua New Guinea,Western Pacific Region,2021,182,1.8,2.1,Very low,LMI,25+ years,1.2919120205189114,0.0578810339433853,2.419590226828946,780.0119181231144,2.954368400087062,4.802493725755879,2023
PNG,Papua New Guinea,Western Pacific Region,2021,182,1.8,2.1,Very low,LMI,<20 years,1.2919120205189114,0.0578810339433853,2.419590226828946,227.64723221798113,0.9650188938035924,0.6461631300209199,2023
PHL,Philippines,Western Pacific Region,2021,3947,3.5,4.0,Medium,LMI,20-24 years,0.9331336615355053,0.179814843589002,1.735552322991066,631.8069566363519,2.14458647692015,9.053695767352812,2023
PHL,Philippines,Western Pacific Region,2021,3947,3.5,4.0,Medium,LMI,25+ years,0.9331336615355053,0.179814843589002,1.735552322991066,644.4672944978695,1.776623842189352,8.873919390682403,2023
PHL,Philippines,Western Pacific Region,2021,3947,3.5,4.0,Medium,LMI,<20 years,0.9331336615355053,0.179814843589002,1.735552322991066,230.13355629786193,0.8461908110450564,1.6542681509702697,2023
KOR,Republic of Korea,Western Pacific Region,2021,14273,27.5,20.6,High,HI,20-24 years,1.3996614497152544,0.4509848424603186,2.4009135008350655,653.2060272514163,17.68160792112177,19.640744526954887,2023
KOR,Republic of Korea,Western Pacific Region,2021,14273,27.5,20.6,High,HI,25+ years,1.3996614497152544,0.4509848424603186,2.4009135008350655,551.6667110904231,18.671155187887027,48.6334970523908,2023
KOR,Republic of Korea,Western Pacific Region,2021,14273,27.5,20.6,High,HI,<20 years,1.3996614497152544,0.4509848424603186,2.4009135008350655,411.1038247626376,3.016102224948324,3.3616343330117915,2023
WSM,Samoa,Western Pacific Region,2021,26,12.0,14.3,Very low,LMI,20-24 years,1.0770380501048145,0.0381120795838936,2.10622064914718,723.2300353185223,9.414933613869035,30.249678171970466,2023
WSM,Samoa,Western Pacific Region,2021,26,12.0,14.3,Very low,LMI,25+ years,1.0770380501048145,0.0381120795838936,2.10622064914718,735.9230819975652,6.092246563000078,18.052243996514065,2023
WSM,Samoa,Western Pacific Region,2021,26,12.0,14.3,Very low,LMI,<20 years,1.0770380501048145,0.0381120795838936,2.10622064914718,218.82896956714228,2.4139673322145576,4.288329484389044,2023
SGP,Singapore,Western Pacific Region,2021,449,8.1,7.0,High,HI,20-24 years,0.2709157756932477,0.0945914388327268,0.449049502442857,420.53740822181544,7.041509827735068,21.37617385303375,2023
SGP,Singapore,Western Pacific Region,2021,449,8.1,7.0,High,HI,25+ years,0.2709157756932477,0.0945914388327268,0.449049502442857,352.1714333250207,6.898806313401276,14.51619555889387,2023
SGP,Singapore,Western Pacific Region,2021,449,8.1,7.0,High,HI,<20 years,0.2709157756932477,0.0945914388327268,0.449049502442857,203.56619794137347,1.8799272899974595,2.6935339492539776,2023
SLB,Solomon Islands,Western Pacific Region,2021,149,19.6,22.5,Low,LMI,20-24 years,2.103626608390566,0.0657088476760064,4.07246168113961,844.4253424770494,12.33548709505451,26.84754780413897,2023
SLB,Solomon Islands,Western Pacific Region,2021,149,19.6,22.5,Low,LMI,25+ years,2.103626608390566,0.0657088476760064,4.07246168113961,866.0454469442698,8.013065505332056,25.32981838222836,2023
SLB,Solomon Islands,Western Pacific Region,2021,149,19.6,22.5,Low,LMI,<20 years,2.103626608390566,0.0657088476760064,4.07246168113961,271.728209535983,3.101785112148135,4.020923319970121,2023
TON,Tonga,Western Pacific Region,2021,5,4.7,5.4,Very low,UMI,20-24 years,0.9242278990980558,0.0405944265033912,1.970360230332537,963.6171159478472,4.963743747039782,8.50401709283172,2023
TON,Tonga,Western Pacific Region,2021,5,4.7,5.4,Very low,UMI,25+ years,0.9242278990980558,0.0405944265033912,1.970360230332537,920.168614161402,3.4766287785564995,6.1283172329499465,2023
TON,Tonga,Western Pacific Region,2021,5,4.7,5.4,Very low,UMI,<20 years,0.9242278990980558,0.0405944265033912,1.970360230332537,337.09453122520665,1.670374052977602,1.5963135929317698,2023
VUT,Vanuatu,Western Pacific Region,2021,48,15.7,18.2,Very low,LMI,20-24 years,1.0927875192178849,0.037128688916849,2.1700242209201166,746.3206099277988,8.84867803054087,30.00933522773425,2023
VUT,Vanuatu,Western Pacific Region,2021,48,15.7,18.2,Very low,LMI,25+ years,1.0927875192178849,0.037128688916849,2.1700242209201166,760.8362564973793,6.1521884332855175,23.72688306497774,2023
VUT,Vanuatu,Western Pacific Region,2021,48,15.7,18.2,Very low,LMI,<20 years,1.0927875192178849,0.037128688916849,2.1700242209201166,230.76971314776569,2.092323994700129,3.755196373346126,2023
VNM,Viet Nam,Western Pacific Region,2021,7222,7.3,7.0,Very low,LMI,20-24 years,2.657268854761431,0.8032009833354619,4.392085871624698,534.8698923709559,7.462183245757884,12.153277298850211,2023
VNM,Viet Nam,Western Pacific Region,2021,7222,7.3,7.0,Very low,LMI,25+ years,2.657268854761431,0.8032009833354619,4.392085871624698,575.5545010764934,9.005575707869683,18.75382533586997,2023
VNM,Viet Nam,Western Pacific Region,2021,7222,7.3,7.0,Very low,LMI,<20 years,2.657268854761431,0.8032009833354619,4.392085871624698,176.36552590170135,1.5243650009469187,1.2897877732022645,2023
